timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance
step_254,0.7709800004959106,1.2391868829727173,0.7400860794177488,0.001,0.46820688247680664,1.8569594621658325
step_255,0.7671948075294495,1.2369364500045776,0.7392315481864118,0.001,0.4697416424751282,1.8635647296905518
step_256,0.7634231448173523,1.2346806526184082,0.738315485483547,0.001,0.4712575078010559,1.8699878454208374
step_257,0.759696900844574,1.2324329614639282,0.7365565978839417,0.001,0.47273606061935425,1.8762240409851074
step_258,0.7559765577316284,1.2301944494247437,0.7361002791990744,0.001,0.47421789169311523,1.8822840452194214
step_259,0.7522518634796143,1.2279727458953857,0.7366951575586755,0.001,0.4757208824157715,1.8881770372390747
step_260,0.7485604286193848,1.2257928848266602,0.7354237717191856,0.001,0.4772324562072754,1.8940212726593018
step_261,0.744894802570343,1.2236113548278809,0.7352394962664021,0.001,0.47871655225753784,1.900131344795227
step_262,0.7412362694740295,1.2214465141296387,0.7359692328947757,0.001,0.48021024465560913,1.9066309928894043
step_263,0.737583339214325,1.2192991971969604,0.7358358166948263,0.001,0.4817158579826355,1.9130170345306396
step_264,0.7339392900466919,1.2171770334243774,0.7324515537067265,0.001,0.48323774337768555,1.919283390045166
step_265,0.730315625667572,1.2150615453720093,0.7323288454132416,0.001,0.48474591970443726,1.9252489805221558
step_266,0.7267341613769531,1.2129040956497192,0.724830752817945,0.001,0.4861699342727661,1.9313089847564697
