timestamp,loss,val_loss,grad_norm,learning_rate
step_319,0.0004030914860777557,0.7634365558624268,0.015213698734665803,0.001
step_320,0.0003897011047229171,0.763084888458252,0.014756341866390146,0.001
step_321,0.00037670633173547685,0.762724757194519,0.014520309760511099,0.001
step_322,0.0003642109513748437,0.7623576521873474,0.014363243571570322,0.001
step_323,0.0003520578902680427,0.7619892954826355,0.014200422464101135,0.001
step_324,0.00034024007618427277,0.7616212368011475,0.013802386221616617,0.001
step_325,0.0003288748557679355,0.7612670063972473,0.01345599525249295,0.001
step_326,0.0003179533523507416,0.7609346508979797,0.013299177930883387,0.001
step_327,0.0003073440748266876,0.7606151103973389,0.013148960272033392,0.001
step_328,0.00029722400358878076,0.7602963447570801,0.01279237781280063,0.001
step_329,0.0002873738994821906,0.7599726915359497,0.012538900947075817,0.001
step_330,0.00027783168479800224,0.7596624493598938,0.012336107034674082,0.001
step_331,0.00026852506562136114,0.7593629360198975,0.012077816591880034,0.001
step_332,0.00025966542307287455,0.7590654492378235,0.011858854477954804,0.001
step_333,0.0002510210615582764,0.7587699890136719,0.01164821631159375,0.001
step_334,0.00024259727797470987,0.7584730386734009,0.011386769679262412,0.001
step_335,0.0002344830281799659,0.7581770420074463,0.011203537179796186,0.001
step_336,0.00022661926050204784,0.7578836679458618,0.01095654528603419,0.001
step_337,0.0002191142993979156,0.75760817527771,0.010685297266386548,0.001
step_338,0.00021180385374464095,0.7573460936546326,0.010436095581748867,0.001
step_339,0.00020466298155952245,0.7571004629135132,0.010332948873866087,0.001
step_340,0.00019778774003498256,0.7568424344062805,0.010019977102078248,0.001
step_341,0.00019121455261483788,0.7565845251083374,0.010012140188731665,0.001
step_342,0.00018481809820514172,0.7563353776931763,0.00969335415517642,0.001
step_343,0.00017861677042674273,0.756091296672821,0.009526834859706946,0.001
step_344,0.00017264921916648746,0.7558491230010986,0.0092899324287056,0.001
step_345,0.00016690214397385716,0.7556119561195374,0.009140159069322923,0.001
step_346,0.00016143910761456937,0.7553958892822266,0.009173604866429876,0.001
step_347,0.00015608473040629178,0.7551989555358887,0.009179939600846048,0.001
step_348,0.00015080980665516108,0.755013108253479,0.008800228623053265,0.001
step_349,0.00014583284792024642,0.7548139095306396,0.008556391354342685,0.001
step_350,0.0001410162221873179,0.7546027302742004,0.00843149835317556,0.001
step_351,0.0001363231858704239,0.7543850541114807,0.00825247802531349,0.001
step_352,0.0001317816786468029,0.7541753649711609,0.008271401351135521,0.001
step_353,0.00012737512588500977,0.7539688348770142,0.007975260555330894,0.001
step_354,0.00012312302715145051,0.7537599205970764,0.007805941828549836,0.001
step_355,0.00011900992103619501,0.7535464763641357,0.0075801102550023865,0.001
step_356,0.00011503345740493387,0.7533460259437561,0.007532595132786474,0.001
step_357,0.00011122088471893221,0.7531588673591614,0.007423465532978206,0.001
step_358,0.00010749417560873553,0.7529952526092529,0.007329794967029568,0.001
step_359,0.00010392314288765192,0.7528335452079773,0.007045078757812872,0.001
step_360,0.00010047714749816805,0.752667248249054,0.006844206855179936,0.001
step_361,9.715848864289e-05,0.7525008916854858,0.006774719612881458,0.001
step_362,9.394707740284503e-05,0.7523311376571655,0.006713042088062221,0.001
step_363,9.081381722353399e-05,0.7521591186523438,0.006602732356210729,0.001
step_364,8.778992923907936e-05,0.7519894242286682,0.006523089771930434,0.001
step_365,8.490262553095818e-05,0.7518168091773987,0.006393331629148185,0.001
step_366,8.212016109609976e-05,0.7516502141952515,0.006252956564633519,0.001
step_367,7.950703729875386e-05,0.7515005469322205,0.006256510325459189,0.001
step_368,7.693495717830956e-05,0.7513561248779297,0.006082892823294794,0.001
step_369,7.4421739554964e-05,0.7512157559394836,0.00603078465909252,0.001
step_370,7.199815445346758e-05,0.7510748505592346,0.005857920503208694,0.001
step_371,6.96816059644334e-05,0.7509313225746155,0.00563323058455404,0.001
step_372,6.750644388375804e-05,0.7507927417755127,0.005605490953317364,0.001
step_373,6.539152673212811e-05,0.7506590485572815,0.005479939180269097,0.001
step_374,6.33333038422279e-05,0.750525951385498,0.005316688655355988,0.001
step_375,6.133072747616097e-05,0.7503947615623474,0.0052595074048969554,0.001
step_376,5.9366473578847945e-05,0.750264048576355,0.0051568045586866396,0.001
step_377,5.747277828049846e-05,0.7501452565193176,0.005073090233731689,0.001
step_378,5.563691593124531e-05,0.750037431716919,0.004988920036089925,0.001
step_379,5.385499389376491e-05,0.7499348521232605,0.0048910600137241685,0.001
step_380,5.2137693273834884e-05,0.7498300075531006,0.004822292132566853,0.001
step_381,5.0465740059735253e-05,0.7497236728668213,0.004811547947965197,0.001
step_382,4.884043300990015e-05,0.7496159076690674,0.004776187012077757,0.001
step_383,4.727913983515464e-05,0.7494990825653076,0.004555190940287793,0.001
step_384,4.57968344562687e-05,0.7493802905082703,0.004448079829192529,0.001
step_385,4.4373038690537214e-05,0.7492689490318298,0.004414154075636138,0.001
step_386,4.296694169170223e-05,0.7491591572761536,0.004271131683690742,0.001
step_387,4.1592847992433235e-05,0.7490450143814087,0.004216123382733592,0.001
step_388,4.027898103231564e-05,0.7489320635795593,0.003990249759276834,0.001
step_389,3.90119239455089e-05,0.748820424079895,0.003933437055144198,0.001
step_390,3.778218888328411e-05,0.7487125992774963,0.0039363037356636545,0.001
step_391,3.657839624793269e-05,0.7486096024513245,0.003842073979380073,0.001
step_392,3.540862599038519e-05,0.7485057711601257,0.0037923093572444218,0.001
step_393,3.4289725590497255e-05,0.7484138607978821,0.0038092731733724468,0.001
