timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance,effective_rank,representation_variance,collapse_score
step_74,6.342093467712402,6.393938064575195,12.854924471649975,0.001,0.05184459686279297,0.21614636480808258,2.396341656520588,0.2834268405953744,0.4173027653544062
step_75,6.193921089172363,6.265554428100586,12.818601295311923,0.001,0.07163333892822266,0.22694630920886993,2.362400716664859,0.2924915420319502,0.42329821225746966
step_76,6.046380519866943,6.137725353240967,12.774307619140101,0.001,0.09134483337402344,0.2381524294614792,2.3296282593247635,0.3017600568761328,0.4292530346836741
step_77,5.899576187133789,6.010626792907715,12.721288760941814,0.001,0.11105060577392578,0.24975761771202087,2.298057662314177,0.3112267482708342,0.43515009061738935
step_78,5.753698825836182,5.884362697601318,12.65936408697006,0.001,0.13066387176513672,0.26176661252975464,2.2676340424048127,0.3208890244027602,0.4409882641113933
step_79,5.608874320983887,5.759047985076904,12.58928450411335,0.001,0.15017366409301758,0.2741813361644745,2.238333814026096,0.3307456402989182,0.4467608869301303
step_80,5.465188503265381,5.634749889373779,12.511488479569994,0.001,0.16956138610839844,0.2870033085346222,2.2101391421652576,0.34079503825961555,0.45246020077283783
step_81,5.3228044509887695,5.511577129364014,12.42333232056938,0.001,0.18877267837524414,0.3002370297908783,2.182964240360669,0.35103376598245745,0.45809270784700545
step_82,5.181859970092773,5.389620780944824,12.326953128946972,0.001,0.20776081085205078,0.3138832747936249,2.1567886526823496,0.3614594087846759,0.4636522909912023
step_83,5.042479038238525,5.2690110206604,12.220901910242944,0.001,0.226531982421875,0.32792332768440247,2.131633602289024,0.3720641126404614,0.4691237738634653
step_84,4.904801845550537,5.1498799324035645,12.106285142253844,0.001,0.24507808685302734,0.3423573970794678,2.107450960975402,0.3828441858651284,0.4745068893736749
step_85,4.768934726715088,5.032321929931641,11.981493381303702,0.001,0.26338720321655273,0.35717713832855225,2.084201258603641,0.3937926550106779,0.4798001132913494
step_86,4.635031223297119,4.916350841522217,11.848236012734079,0.001,0.28131961822509766,0.37237414717674255,2.0618389162784134,0.40490656845242073,0.4850039409504328
step_87,4.5032501220703125,4.802196502685547,11.70443615000378,0.001,0.2989463806152344,0.38793158531188965,2.0403788640537175,0.4161702542561993,0.49010505726042103
